Central,Recurso,Punto_de_ medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Molino,Agua de rio,Amaluza ,771211,9711176,Semestral,Acuerdo_ministerial 97a_tabla 2,pH,29/08/2020 17:30,"7,12",
Molino,Agua de rio,Amaluza ,771211,9711176,Semestral,Acuerdo_ministerial 97a_tabla 2,Turbiedad,29/08/2020 17:30,"44,4",
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,29/08/2020 18:10,94,
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,DBO5,29/08/2020 18:10,"2,85",
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,DQO,29/08/2020 18:10,6,
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,Nitratos,29/08/2020 18:10,"1,4",
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,Nitritos,29/08/2020 18:10,"0,007",
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,pH,29/08/2020 18:10,"7,42",
Molino,Agua de rio,Chorro blanco,774278,9709212,Semestral,Acuerdo_ministerial 97a_tabla 2,Turbiedad,29/08/2020 18:10,"0,88",
Molino,Agua de rio,Guarumales ,777186,9714900,Semestral,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,29/08/2020 18:50,870,
Molino,Agua de rio,Guarumales ,777186,9714900,Semestral,Acuerdo_ministerial 97a_tabla 2,DBO5,29/08/2020 18:50,"0,84",
Molino,Agua de rio,Guarumales ,777186,9714900,Semestral,Acuerdo_ministerial 97a_tabla 2,DQO,29/08/2020 18:50,4,
Molino,Agua de rio,Guarumales ,777186,9714900,Semestral,Acuerdo_ministerial 97a_tabla 2,pH,29/08/2020 18:50,"6,94",
Molino,Agua de rio,Guarumales ,777186,9714900,Semestral,Acuerdo_ministerial 97a_tabla 2,Turbiedad,29/08/2020 18:50,"4,89",
Molino,Agua de rio,L1                                     ,777850,9715284,Semestral,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,29/08/2020 18:10,1060,
Molino,Agua de rio,L1                                     ,777850,9715284,Semestral,Acuerdo_ministerial 97a_tabla 2,Nitratos,29/08/2020 18:10,"1,4",
Molino,Agua de rio,L1                                     ,777850,9715284,Semestral,Acuerdo_ministerial 97a_tabla 2,Nitritos,29/08/2020 18:10,"0,007",
Molino,Agua de rio,L1                                     ,777850,9715284,Semestral,Acuerdo_ministerial 97a_tabla 2,pH,29/08/2020 18:10,"7,21",
Molino,Agua de rio,L1                                     ,777850,9715284,Semestral,Acuerdo_ministerial 97a_tabla 2,Turbiedad,29/08/2020 18:10,"1,66",
Molino,Agua de rio,Después_de_la_descarga_sopladora ,785286,9711896,Semestral,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,01/09/2020 15:35,505,
Molino,Agua de rio,Después_de_la_descarga_sopladora ,785286,9711896,Semestral,Acuerdo_ministerial 97a_tabla 2,DBO5,01/09/2020 15:35,"4,53",
Molino,Agua de rio,Después_de_la_descarga_sopladora ,785286,9711896,Semestral,Acuerdo_ministerial 97a_tabla 2,DQO,01/09/2020 15:35,10,
Molino,Agua de rio,Después_de_la_descarga_sopladora ,785286,9711896,Semestral,Acuerdo_ministerial 97a_tabla 2,pH,01/09/2020 15:35,"7,15",
Molino,Agua de rio,Después_de_la_descarga_sopladora ,785286,9711896,Semestral,Acuerdo_ministerial 97a_tabla 2,Turbiedad,01/09/2020 15:35,"11,1",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,21/11/2020 14:05,505,
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,21/11/2020 14:05,"0,45",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,21/11/2020 14:05,4,
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,21/11/2020 14:05,"1,4",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,21/11/2020 14:05,"0,059",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,pH,21/11/2020 14:05,"6,91",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,21/11/2020 14:05,"0,48",
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,21/11/2020 14:55,1350,
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,21/11/2020 14:55,"0,37",
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,21/11/2020 14:55,4,
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,21/11/2020 14:55,"2,1",
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,21/11/2020 14:55,"0,02",
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,pH,21/11/2020 14:55,"6,7",
Molino,Agua de rio,Amaluza,771211,9711176,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,21/11/2020 14:55,42,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,21/11/2020 15:20,1200,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,21/11/2020 15:20,"0,37",
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,21/11/2020 15:20,4,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,21/11/2020 15:20,"1,4",
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,21/11/2020 15:20,"0,007",
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,pH,21/11/2020 15:20,"5,52",
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,21/11/2020 15:20,"0,7",
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,22/11/2020 9:40,680,
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,22/11/2020 9:40,"0,45",
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,22/11/2020 9:40,4,
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,22/11/2020 9:40,"1,4",
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,22/11/2020 9:40,"0,007",
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,pH,22/11/2020 9:40,"6,76",
Molino,Agua de rio,Guarumales,777186,9714900,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,22/11/2020 9:40,"9,51",
Molino,Agua de rio,L1,777850,9715284,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,22/11/2020 12:05,1170,
Molino,Agua de rio,L1,777850,9715284,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,22/11/2020 12:05,"1,4",
Molino,Agua de rio,L1,777850,9715284,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,22/11/2020 12:05,"0,007",
Molino,Agua de rio,L1,777850,9715284,Anual,Acuerdo_ministerial 97a_tabla 2,pH,22/11/2020 12:05,"6,96",
Molino,Agua de rio,L1,777850,9715284,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,22/11/2020 12:05,"20,3",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,23/11/2020 8:30,500,
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,23/11/2020 8:30,"1,8",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,23/11/2020 8:30,4,
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,23/11/2020 8:30,"1,4",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,23/11/2020 8:30,"0,007",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,pH,23/11/2020 8:30,"7,43",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,23/11/2020 8:30,"20,3",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,17/05/2021 10:20,300,
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,17/05/2021 10:20,"17,7",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,17/05/2021 10:20,59,
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,17/05/2021 10:20,"0,012",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,pH,17/05/2021 10:20,"5,87",
Molino,Agua de rio,Pie_de_presa_daniel_palacios                                                                                                                                                                                                                              ,770863,9712648,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,17/05/2021 10:20,"1,36",
Molino,Agua de rio,Amaluza,,,,,,,,
;771211;9711176;Anual;Acuerdo_ministerial 97a_tabla 2;Coliformes fecales;16/5/2021 16:00;940;,,,,,,,,,,
Molino,Agua de rio,Amaluza,,,,,,,,
;771211;9711176;Anual;Acuerdo_ministerial 97a_tabla 2;DBO5;16/5/2021 16:00;47;,,,,,,,,,,
Molino,Agua de rio,Amaluza,,,,,,,,
;771211;9711176;Anual;Acuerdo_ministerial 97a_tabla 2;DQO;16/5/2021 16:00;103;,,,,,,,,,,
Molino,Agua de rio,Amaluza,,,,,,,,
";771211;9711176;Anual;Acuerdo_ministerial 97a_tabla 2;Nitritos;16/5/2021 16:00;0,007;",,,,,,,,,,
Molino,Agua de rio,Amaluza,,,,,,,,
;771211;9711176;Anual;Acuerdo_ministerial 97a_tabla 2;pH;16/5/2021 16:00;7;,,,,,,,,,,
Molino,Agua de rio,Amaluza,,,,,,,,
;771211;9711176;Anual;Acuerdo_ministerial 97a_tabla 2;Turbiedad;16/5/2021 16:00;60;,,,,,,,,,,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,16/05/2021 16:40,990,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,16/05/2021 16:40,29,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,16/05/2021 16:40,71,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,16/05/2021 16:40,0,
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,pH,16/05/2021 16:40,"6,07",
Molino,Agua de rio,Chorro blanco,774278,9709212,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,16/05/2021 16:40,13,
Molino,Agua de rio,Guarumales,,,,,,,,
;777186;9714900;Anual;Acuerdo_ministerial 97a_tabla 2;Coliformes fecales;15/5/2021 17:00;940;,,,,,,,,,,
Molino,Agua de rio,Guarumales,,,,,,,,
";777186;9714900;Anual;Acuerdo_ministerial 97a_tabla 2;DBO5;15/5/2021 17:00;28,38;",,,,,,,,,,
Molino,Agua de rio,Guarumales,,,,,,,,
;777186;9714900;Anual;Acuerdo_ministerial 97a_tabla 2;DQO;15/5/2021 17:00;73;,,,,,,,,,,
Molino,Agua de rio,Guarumales,,,,,,,,
";777186;9714900;Anual;Acuerdo_ministerial 97a_tabla 2;pH;15/5/2021 17:00;6,48;",,,,,,,,,,
Molino,Agua de rio,Guarumales,,,,,,,,
;777186;9714900;Anual;Acuerdo_ministerial 97a_tabla 2;Turbiedad;15/5/2021 17:00;85;,,,,,,,,,,
Molino,Agua de rio,L1,,,,,,,,
;777850;9715284;Anual;Acuerdo_ministerial 97a_tabla 2;Coliformes fecales;16/5/2021 14:39;1550;,,,,,,,,,,
Molino,Agua de rio,L1,,,,,,,,
;777850;9715284;Anual;Acuerdo_ministerial 97a_tabla 2;DBO5;16/5/2021 14:39;30;,,,,,,,,,,
Molino,Agua de rio,L1,,,,,,,,
;777850;9715284;Anual;Acuerdo_ministerial 97a_tabla 2;DQO;16/5/2021 14:39;81;,,,,,,,,,,
Molino,Agua de rio,L1,,,,,,,,
";777850;9715284;Anual;Acuerdo_ministerial 97a_tabla 2;Nitratos;16/5/2021 14:39;1,4;",,,,,,,,,,
Molino,Agua de rio,L1,,,,,,,,
;777850;9715284;Anual;Acuerdo_ministerial 97a_tabla 2;pH;16/5/2021 14:39;7;,,,,,,,,,,
Molino,Agua de rio,L1,,,,,,,,
;777850;9715284;Anual;Acuerdo_ministerial 97a_tabla 2;Turbiedad;16/5/2021 14:39;90;,,,,,,,,,,
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Coliformes fecales,14/05/2021 11:20,565,
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,DBO5,14/05/2021 11:20,"19,5",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,DQO,14/05/2021 11:20,68,
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Nitratos,14/05/2021 11:20,"1,4",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Nitritos,14/05/2021 11:20,0,
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,pH,14/05/2021 11:20,"5,62",
Molino,Agua de rio,Después_de_la_descarga_sopladora,785286,9711896,Anual,Acuerdo_ministerial 97a_tabla 2,Turbiedad,14/05/2021 11:20,"25,4",
